id,duration,title,channel,id,viewing,user-id,start,duration,start,duration
,,,,,,,,,764,9
,,,,,,,,,790,1
,,,,,,,,,973,5
,,,,,,,,,985,2
,,,,,,,,,993,3
,,,,,,,,,1016,6
,,,,,,,,,1086,2
,,,,,,,,,1160,3
,,,,,,,,,1172,1
,,,,,,,,,1262,1
,,,,,,,,,1264,3
,,,,,,,,,1597,4
,,,,,,,,,1615,2
,,,,,,,,,1675,2
,,,,,,,,,1917,1
CT1NN5qCF7U,405,kutty_shoe-shining.mov,Yoshida Ryo,UCPm__4jDeHNGXGBBCgjWlEA,,16,0,405,44,6
,,,,,,,,,51,3
,,,,,,,,,66,3
,,,,,,,,,106,12
CTQARU_ANi0,636,Quirks of the Scottish Accent  [ASMR Muzz],ASMR Muzz,UCIVm4E5oNPLWqN404hfuoxg,,1106,0,636,4,2
,,,,,,,,,17,1
,,,,,,,,,69,9
,,,,,,,,,173,10
,,,,,,,,,402,5
,,,,,,,,,536,29
,,,,,,1359,1,451,,
cuIkwBTyPDk,1636,ASMR ♥ Mesmerizing Sticky Toy for Strong Tingles,fastASMR,UCHiof82PvgZrXFF-BRMvGDg,,951,0,1636,8,1
,,,,,,,,,10,1
,,,,,,,,,13,1
,,,,,,,,,17,2
,,,,,,,,,21,3
,,,,,,,,,26,2
,,,,,,,,,32,2
,,,,,,,,,36,2
,,,,,,,,,40,2
,,,,,,,,,47,2
,,,,,,,,,54,2
,,,,,,,,,68,1
,,,,,,,,,76,5
,,,,,,,,,83,2
,,,,,,,,,86,2
,,,,,,,,,97,1
,,,,,,,,,206,1
,,,,,,,,,230,2
cWbvVClf5dQ,1192,[ASMR] Close Up Binaural Whispered Counting and Random Numbers,Gibi ASMR,UCE6acMV3m35znLcf0JGNn7Q,,1118,0,1192,23,2
,,,,,,,,,41,3
,,,,,,,,,46,4
,,,,,,,,,55,6
,,,,,,,,,77,5
,,,,,,,,,90,1
,,,,,,,,,93,2
,,,,,,,,,107,7
,,,,,,,,,132,3
,,,,,,,,,158,8
,,,,,,,,,169,1
,,,,,,1122,0,1192,2,1
,,,,,,,,,5,1
,,,,,,,,,15,4
,,,,,,,,,26,5
,,,,,,,,,37,5
,,,,,,,,,50,3
,,,,,,,,,73,5
,,,,,,,,,83,4
,,,,,,,,,94,4
,,,,,,,,,106,4
,,,,,,,,,150,3
,,,,,,,,,164,3
,,,,,,,,,212,2
,,,,,,,,,249,4
,,,,,,,,,273,2
,,,,,,,,,280,7
,,,,,,,,,289,4
,,,,,,,,,299,3
,,,,,,,,,308,1
,,,,,,,,,311,4
,,,,,,,,,434,2
,,,,,,,,,438,3
,,,,,,,,,444,2
,,,,,,,,,449,2
,,,,,,,,,452,5
,,,,,,,,,458,2
,,,,,,,,,464,2
,,,,,,,,,468,13
,,,,,,,,,513,3
,,,,,,,,,527,2
CWe8FlxLG50,728,Editor of Warm Magazine Roleplay ASMR,Danny Docile,UCIIqiiLrx6aPQKfdim4UaZg,,986,0,728,105,1
,,,,,,,,,178,1
,,,,,,,,,183,1
,,,,,,,,,188,1
,,,,,,,,,205,1
,,,,,,,,,219,1
,,,,,,,,,223,1
,,,,,,,,,271,2
,,,,,,,,,313,1
,,,,,,,,,317,1
,,,,,,,,,337,1
,,,,,,,,,536,1
,,,,,,,,,696,1
,,,,,,,,,701,2
Cyk_1TFIUH8,4116,"Papers Please ASMR Roleplay With ""Authentic"" Arstotzkan Accent",Springbok ASMR,UC-r8XyqbggZobMiNsqgWkDg,,597,0,4116,11,3
,,,,,,,,,15,1
,,,,,,,,,18,2
,,,,,,,,,32,2
,,,,,,,,,39,3
,,,,,,,,,43,3
,,,,,,,,,59,3
,,,,,,,,,83,5
,,,,,,,,,89,2
,,,,,,,,,118,1
,,,,,,,,,121,2
,,,,,,,,,126,3
,,,,,,,,,133,2
,,,,,,,,,137,3
,,,,,,,,,148,2
,,,,,,,,,151,3
,,,,,,,,,169,2
,,,,,,,,,177,5
,,,,,,,,,204,2
,,,,,,,,,208,1
,,,,,,,,,210,2
,,,,,,,,,217,1
,,,,,,,,,219,3
,,,,,,,,,227,3
,,,,,,,,,246,4
,,,,,,,,,268,1
,,,,,,,,,274,4
,,,,,,,,,281,3
,,,,,,,,,296,3
,,,,,,,,,307,4
,,,,,,,,,314,3
,,,,,,,,,329,3
,,,,,,,,,334,2
,,,,,,,,,365,5
,,,,,,597,0,4116,11,3
,,,,,,,,,15,1
,,,,,,,,,18,2
,,,,,,,,,32,2
,,,,,,,,,39,3
,,,,,,,,,43,3
,,,,,,,,,59,3
,,,,,,,,,83,5
,,,,,,,,,89,2
,,,,,,,,,118,1
,,,,,,,,,121,2
,,,,,,,,,126,3
,,,,,,,,,133,2
,,,,,,,,,137,3
,,,,,,,,,148,2
,,,,,,,,,151,3
,,,,,,,,,169,2
,,,,,,,,,177,5
,,,,,,,,,204,2
,,,,,,,,,208,1
,,,,,,,,,210,2
,,,,,,,,,217,1
,,,,,,,,,219,3
,,,,,,,,,227,3
,,,,,,,,,246,4
,,,,,,,,,268,1
,,,,,,,,,274,4
,,,,,,,,,281,3
,,,,,,,,,296,3
,,,,,,,,,307,4
,,,,,,,,,314,3
,,,,,,,,,329,3
,,,,,,,,,334,2
,,,,,,,,,365,5
,,,,,,858,0,4116,18,1
,,,,,,,,,52,2
,,,,,,,,,74,1
,,,,,,,,,79,2
,,,,,,,,,82,2
,,,,,,,,,99,1
,,,,,,,,,101,2
,,,,,,,,,104,1
,,,,,,,,,106,2
,,,,,,,,,109,1
,,,,,,,,,165,4
,,,,,,,,,278,2
,,,,,,,,,281,2
,,,,,,,,,286,4
,,,,,,,,,296,2
,,,,,,,,,319,2
,,,,,,,,,326,3
,,,,,,,,,333,3
,,,,,,,,,526,1
,,,,,,,,,528,2
,,,,,,936,0,4116,49,1
,,,,,,,,,66,1
,,,,,,,,,71,2
,,,,,,,,,80,3
,,,,,,,,,91,2
,,,,,,,,,114,2
,,,,,,,,,123,2
,,,,,,,,,130,1
,,,,,,,,,132,1
,,,,,,,,,146,2
,,,,,,,,,179,2
,,,,,,,,,189,2
,,,,,,,,,212,1
,,,,,,,,,323,1
,,,,,,,,,327,2
,,,,,,,,,331,2
,,,,,,,,,387,1
,,,,,,,,,393,2
,,,,,,,,,483,1
,,,,,,,,,496,1
,,,,,,,,,498,2
,,,,,,,,,504,3
,,,,,,,,,508,2
,,,,,,,,,511,2
,,,,,,,,,514,2
,,,,,,,,,517,1
,,,,,,1113,0,4116,309,1
,,,,,,,,,406,2
,,,,,,,,,428,2
,,,,,,,,,632,2
,,,,,,,,,640,2
,,,,,,,,,691,11
,,,,,,,,,708,3
,,,,,,,,,722,2
,,,,,,,,,728,2
,,,,,,1114,0,4116,0,1
,,,,,,,,,3,106
,,,,,,,,,112,3
,,,,,,,,,126,2
,,,,,,,,,131,2
,,,,,,,,,147,4
,,,,,,,,,152,2
,,,,,,,,,158,42
,,,,,,,,,215,6
,,,,,,,,,241,9
,,,,,,,,,253,2
,,,,,,,,,258,7
,,,,,,,,,266,7
,,,,,,,,,290,5
,,,,,,,,,318,15
,,,,,,,,,336,4
,,,,,,,,,344,3
,,,,,,,,,380,8
,,,,,,,,,393,44
,,,,,,,,,442,1
,,,,,,,,,452,2
,,,,,,,,,510,7
,,,,,,,,,578,1
,,,,,,1115,0,4116,0,1
,,,,,,,,,3,106
,,,,,,,,,112,3
,,,,,,,,,126,2
,,,,,,,,,131,2
,,,,,,,,,147,4
,,,,,,,,,152,2
,,,,,,,,,158,42
,,,,,,,,,215,6
,,,,,,,,,241,9
,,,,,,,,,253,2
,,,,,,,,,258,7
,,,,,,,,,266,7
,,,,,,,,,290,5
,,,,,,,,,318,15
,,,,,,,,,336,4
,,,,,,,,,344,3
,,,,,,,,,380,8
,,,,,,,,,393,44
,,,,,,,,,442,1
,,,,,,,,,452,2
,,,,,,,,,510,7
,,,,,,,,,578,1
,,,,,,1117,0,4116,25,4
,,,,,,,,,37,11
,,,,,,,,,57,4
,,,,,,,,,79,5
,,,,,,,,,87,6
,,,,,,,,,94,21
,,,,,,,,,116,5
,,,,,,,,,132,3
,,,,,,,,,173,8
,,,,,,,,,182,38
,,,,,,,,,243,26
,,,,,,,,,283,6
,,,,,,,,,310,5
,,,,,,,,,368,4
,,,,,,1324,0,2901,28,1
,,,,,,,,,47,1
,,,,,,,,,56,1
,,,,,,,,,75,3
,,,,,,,,,106,1
,,,,,,,,,117,1
,,,,,,,,,135,2
,,,,,,,,,173,1
,,,,,,,,,189,1
,,,,,,,,,191,2
,,,,,,,,,196,1
,,,,,,,,,266,1
,,,,,,,,,293,1
,,,,,,,,,483,1
,,,,,,1354,0,217,,
,,,,,,1381,0,255,,
,,,,,,,360,4,,
,,,,,,,1099,0,,
,,,,,,1426,0,327,6,4
,,,,,,,,,10,3
,,,,,,,,,14,5
,,,,,,,,,25,4
,,,,,,,,,39,1
,,,,,,,,,42,2
,,,,,,,,,62,2
,,,,,,,,,67,3
,,,,,,,,,81,1
,,,,,,,,,113,2
,,,,,,,,,126,1
,,,,,,,,,137,1
,,,,,,,,,151,3
,,,,,,,,,156,1
,,,,,,,,,161,1
,,,,,,,,,201,1
,,,,,,,,,206,1
,,,,,,,,,265,1
cykhZj8h3ps,1772,Ice Cream Shop RolePlay (ASMR),Tony Bomboni ASMR,UCQm6b6NgavijQ6GN6H7fwYg,,1109,0,1772,24,10
,,,,,,,,,45,2
,,,,,,,,,54,3
,,,,,,,,,145,5
,,,,,,,,,178,1
,,,,,,,,,184,1
,,,,,,,,,200,1
,,,,,,,,,247,6
,,,,,,,,,277,1
,,,,,,,,,325,3
,,,,,,,,,340,1
,,,,,,,,,358,1
,,,,,,,,,382,1
,,,,,,,,,398,1
,,,,,,,,,416,1
,,,,,,,,,428,1
,,,,,,,,,440,1
,,,,,,,,,452,2
,,,,,,,,,471,1
,,,,,,,,,484,1
,,,,,,,,,514,3
,,,,,,,,,519,1
,,,,,,,,,529,4
,,,,,,,,,545,8
,,,,,,,,,563,6
,,,,,,,,,580,6
,,,,,,,,,596,2
ddjVU47aazc,1236,ASMR Role Play Relaxation Session with an ASMR Artist 3 - Whisper Ear to Ear,MassageASMR,UCgOfiuubHnhVrc9IEcSk1Nw,,527,0,1236,65,34
,,,,,,,,,106,9
,,,,,,,,,130,8
,,,,,,,,,171,10
,,,,,,,,,214,7
,,,,,,828,0,1236,299,2
,,,,,,828,0,1236,305,1
,,,,,,838,0,1236,69,52
,,,,,,,,,142,17
,,,,,,,,,160,12
,,,,,,,,,173,38
,,,,,,,,,227,20
,,,,,,,,,289,28
,,,,,,,,,326,11
,,,,,,1252,0,7,,
,,,,,,,48,189,81,1
,,,,,,,,,92,1
,,,,,,,,,93,1
,,,,,,,,,94,1
,,,,,,,,,195,1
,,,,,,,,,198,1
,,,,,,,,,199,1
,,,,,,,,,200,1
,,,,,,,,,201,1
,,,,,,,,,202,1
,,,,,,,,,203,1
,,,,,,,,,204,1
,,,,,,,,,205,1
,,,,,,,,,206,1
,,,,,,1303,0,64,,
diU8DL0urCw,909,Close Up Super Tingles! ❤ *Binaural ear-to-ear ASMR*,TheOneLilium ASMR,UCgh1498DodqqKvZ-FO5bRFg,,396,0,909,7,3
,,,,,,,,,19,2
,,,,,,,,,25,2
,,,,,,,,,51,2
,,,,,,,,,65,2
,,,,,,,,,71,2
,,,,,,,,,102,3
,,,,,,,,,185,3
,,,,,,,,,194,2
,,,,,,,,,228,2
,,,,,,,,,243,2
,,,,,,,,,279,2
,,,,,,,,,358,3
,,,,,,,,,369,2
,,,,,,,,,411,1
,,,,,,,,,430,2
,,,,,,,,,447,2
,,,,,,,,,455,2
,,,,,,,,,466,3
,,,,,,,,,531,1
,,,,,,,,,559,3
,,,,,,,,,594,3
,,,,,,,,,638,3
,,,,,,,,,647,3
,,,,,,,,,671,2
,,,,,,,,,688,2
,,,,,,,,,708,1
,,,,,,,,,734,2
,,,,,,,,,752,3
,,,,,,,,,799,2
,,,,,,,,,819,3
,,,,,,,,,854,2
,,,,,,,,,907,2
DKFYfWyJOac,471,ASMR 8,WolfberryWhisper,UCUy4tLcZIcj8USU9CyK9d9g,,118,0,471,9,1
,,,,,,,,,16,1
,,,,,,,,,18,6
,,,,,,,,,27,4
,,,,,,,,,35,5
,,,,,,,,,45,7
,,,,,,,,,54,6
,,,,,,,,,62,5
,,,,,,,,,81,5
,,,,,,,,,94,2
,,,,,,,,,200,1
,,,,,,1359,0,3,,
,,,,,,,115,1,,
,,,,,,,189,2,,
,,,,,,,285,0,,
,,,,,,,369,4,,
,,,,,,,0,470,,
DmztYfQ2F4s,1258,ASMR Binaural Sound Snack: Nerunerunerune DIY Candy Kracie Popin Cookin Set (Soda Flavor),Heather Feather ASMR,UC2eddeJoyByJBjE4CYXwNXQ,,461,0,1258,17,2
,,,,,,,,,63,1
,,,,,,,,,87,1
,,,,,,,,,146,1
,,,,,,,,,167,1
,,,,,,,,,194,1
,,,,,,,,,200,2
,,,,,,,,,236,1
,,,,,,,,,252,1
,,,,,,,,,258,1
,,,,,,,,,264,3
,,,,,,,,,287,1
,,,,,,,,,319,1
,,,,,,,,,331,6
,,,,,,,,,341,2
,,,,,,,,,357,2
,,,,,,,,,382,1
,,,,,,,,,407,1
,,,,,,,,,411,2
,,,,,,,,,462,1
,,,,,,,,,480,2
,,,,,,,,,505,1
dNJdJIwCF_Y,101,Fresh Guacamole by PES | Oscar Nominated Short,PESfilm,UCXN7NMwjjQpBHxzMwOPYzjQ,,151,0,101,7,1
,,,,,,,,,13,2
,,,,,,,,,24,2
,,,,,,,,,44,2
,,,,,,,,,60,1
,,,,,,,,,63,1
,,,,,,,,,75,1
,,,,,,,,,85,2
,,,,,,,,,89,1
,,,,,,,,,95,1
dQw4w9WgXcQ,213,Rick Astley - Never Gonna Give You Up (Video),RickAstleyVEVO,UC38IQsAvIsxxjztdMZQtwHA,,326,0,213,0,26
,,,,,,468,0,213,1,27
,,,,,,519,0,213,0,213
,,,,,,519,0,213,182,31
,,,,,,672,0,213,6,58
,,,,,,,,,69,7
,,,,,,,,,78,3
,,,,,,,,,82,3
,,,,,,,,,86,3
,,,,,,,,,91,2
,,,,,,,,,95,2
,,,,,,,,,100,2
,,,,,,,,,108,3
,,,,,,510,0,213,5,15
,,,,,,,,,33,4
,,,,,,,,,38,2
,,,,,,,,,43,4
,,,,,,,,,48,3
,,,,,,,,,52,4
,,,,,,,,,57,5
,,,,,,,,,64,15
,,,,,,,,,80,3
,,,,,,,,,84,7
,,,,,,,,,96,3
,,,,,,,,,101,2
,,,,,,,,,104,2
,,,,,,,,,107,2
,,,,,,,,,111,1
,,,,,,,,,113,2
,,,,,,,,,116,4
,,,,,,,,,123,3
,,,,,,,,,127,3
,,,,,,,,,131,3
,,,,,,,,,135,3
,,,,,,,,,139,2
,,,,,,,,,142,4
,,,,,,,,,147,3
,,,,,,,,,151,5
,,,,,,,,,157,1
,,,,,,,,,159,2
,,,,,,,,,162,3
,,,,,,,,,166,2
,,,,,,,,,169,2
,,,,,,,,,172,3
,,,,,,,,,176,3
,,,,,,,,,180,6
,,,,,,,,,187,2
,,,,,,,,,191,2
,,,,,,,,,195,2
,,,,,,,,,199,8
,,,,,,,,,210,3
,,,,,,848,0,213,5,3
,,,,,,,,,9,4
,,,,,,849,0,213,24,5
,,,,,,,,,33,2
,,,,,,1255,0,0,2,1
,,,,,,,,,3,1
,,,,,,,,,4,1
,,,,,,,,,5,1
,,,,,,,,,6,1
DsY7-ezK2VQ,761,Close Up Cough Drops- ASMR Male Whisper,OhMrRabbit,UCDVuaIN9nJBT2RATvXI44qA,,35,0,761,23,1
,,,,,,,,,30,7
,,,,,,,,,47,36
,,,,,,,,,85,4
e5IhRbDVpIc,3165,ASMR ~ ✨ Cranial Nerve Exam ✨ ~,redrosewhispers,UCMgaC2_zNzv75eHK1sMstjQ,,876,0,3165,279,15
,,,,,,,,,306,6
,,,,,,,,,326,3
,,,,,,,,,382,17
,,,,,,,,,434,22
,,,,,,,,,461,21
,,,,,,,,,511,9
,,,,,,,,,562,9
,,,,,,,,,574,9
,,,,,,,,,805,13
,,,,,,,,,827,7
,,,,,,,,,898,6
,,,,,,,,,924,9
,,,,,,,,,950,5
,,,,,,,,,1025,9
,,,,,,,,,1090,3
,,,,,,,,,1118,7
,,,,,,,,,1129,3
EDir9-UoPjo,3601,60 minutes of Woodland Ambiance (Nature Sounds Series #4) Trickling Stream & Birds Sounds,Ephemeral Rift,UChRV-sCl5Fma4qm_hFpDKBQ,,42,0,3601,3,1
,,,,,,,,,5,1
,,,,,,,,,13,18
,,,,,,106,0,3601,39,18
,,,,,,115,0,3601,4,10
,,,,,,,,,21,4
,,,,,,115,0,3601,1022,4
efrnZ3WZfOI,788,Face Paint,VisualSounds1 ASMR,UCQSvg4-j4HS2foQ7_umawoA,,258,0,788,11,2
,,,,,,,,,20,3
,,,,,,,,,74,28
,,,,,,,,,104,5
,,,,,,,,,123,2
,,,,,,,,,140,7
,,,,,,,,,153,1
,,,,,,,,,157,6
,,,,,,463,0,788,30,1
eHvPddyVADw,1603,☯ ASMR- soft spoken Lush unboxing ☯,TheUKASMR,UCV508_Yoyrr3v6M0omlLlgA,,513,0,1603,22,2
,,,,,,,,,38,3
,,,,,,,,,51,1
,,,,,,,,,53,3
,,,,,,,,,394,4
,,,,,,,,,524,4
Eoua3Qdb4yc,553,"ASMR Various Mouth Sounds (Tongue Clicking, Lip Smacking, Kissing...)",Chocolat ASMR,UCMNtK7yPbnSbjbyQo7svyRA,,513,0,553,87,12
,,,,,,,,,102,10
eSqDREOsoL4,1291,ASMR Speed Tapping 2.1 - No Talking,MassageASMR,UCgOfiuubHnhVrc9IEcSk1Nw,,825,0,1291,8,1
,,,,,,,,,20,1
,,,,,,,,,23,8
,,,,,,,,,40,5
,,,,,,,,,182,2
,,,,,,,,,321,3
,,,,,,802,0,1291,4,1
,,,,,,,,,7,1
,,,,,,,,,13,2
,,,,,,,,,18,2
,,,,,,,,,22,1
,,,,,,,,,25,1
,,,,,,,,,28,1
,,,,,,,,,32,1
,,,,,,,,,53,2
,,,,,,,,,72,2
,,,,,,832,0,1291,8,1
,,,,,,,,,15,1
,,,,,,,,,30,1
,,,,,,,,,45,1
,,,,,,,,,120,1
,,,,,,,,,130,1
,,,,,,,,,142,1
,,,,,,,,,176,1
,,,,,,,,,180,1
,,,,,,,,,269,1
,,,,,,,,,277,1
,,,,,,,,,280,1
,,,,,,570,0,1291,325,3
,,,,,,,,,334,10
,,,,,,,,,350,1
,,,,,,,,,426,7
,,,,,,,,,748,7
,,,,,,1194,0,1,,
,,,,,,,295,74,314,1
,,,,,,1303,3,519,,
,,,,,,,673,3,,
,,,,,,,777,0,,
,,,,,,,867,5,,
,,,,,,,929,11,,
,,,,,,,997,16,,
,,,,,,,1038,2,,
,,,,,,,1107,5,,
,,,,,,,1118,1,,
,,,,,,,1183,20,,
,,,,,,1332,684,1,,
,,,,,,,612,63,638,2
,,,,,,,,,657,2
,,,,,,,339,6,,
,,,,,,,625,0,,
,,,,,,1406,8,10,,
,,,,,,,752,2,,
,,,,,,,9,1,,
,,,,,,,20,32,49,1
,,,,,,1406,76,0,,
,,,,,,1407,0,8,,
,,,,,,,18,3,,
,,,,,,,20,2,,
,,,,,,,26,52,,
Ex7ZmrzmFVc,1260,ASMR Cranial Nerve Exam Doctor Role Play,Cosmic Tingles ASMR,UCRfjHPn7nS2tpHj58APJZAw,,1045,0,1260,19,2
,,,,,,,,,33,1
,,,,,,,,,36,1
,,,,,,,,,40,1
,,,,,,,,,44,1
,,,,,,,,,82,2
,,,,,,,,,109,1
,,,,,,,,,116,2
,,,,,,,,,121,1
,,,,,,,,,127,1
,,,,,,,,,157,1
,,,,,,,,,161,1
,,,,,,,,,175,1
,,,,,,,,,177,1
,,,,,,,,,187,2
,,,,,,,,,204,1
,,,,,,,,,232,1
,,,,,,,,,254,1
,,,,,,,,,277,1
,,,,,,,,,280,2
,,,,,,,,,286,1
,,,,,,,,,288,1
,,,,,,,,,296,1
,,,,,,,,,298,1
,,,,,,,,,302,1
,,,,,,,,,351,1
,,,,,,,,,355,1
,,,,,,,,,359,1
,,,,,,,,,367,1
,,,,,,,,,410,2
,,,,,,,,,414,2
,,,,,,,,,432,1
,,,,,,,,,466,2
,,,,,,,,,490,2
,,,,,,,,,494,2
,,,,,,,,,498,1
,,,,,,,,,502,2
,,,,,,,,,514,1
,,,,,,,,,526,1
,,,,,,,,,534,1
,,,,,,,,,536,2
,,,,,,,,,570,1
,,,,,,,,,575,1
,,,,,,,,,599,1
,,,,,,,,,605,1
,,,,,,,,,617,1
,,,,,,,,,620,1
,,,,,,,,,626,1
,,,,,,,,,629,1
,,,,,,,,,632,1
,,,,,,,,,635,2
,,,,,,,,,639,2
,,,,,,,,,643,1
,,,,,,,,,706,1
,,,,,,,,,712,1
,,,,,,,,,719,2
,,,,,,,,,729,2
,,,,,,,,,746,2
,,,,,,,,,749,1
,,,,,,,,,754,1
,,,,,,,,,790,1
,,,,,,,,,796,1
,,,,,,,,,809,1
,,,,,,,,,815,1
,,,,,,,,,820,1
,,,,,,,,,833,1
,,,,,,,,,869,1
,,,,,,,,,876,1
,,,,,,,,,886,1
,,,,,,,,,892,1
,,,,,,,,,942,1
,,,,,,,,,953,1
,,,,,,,,,972,2
,,,,,,,,,980,1
,,,,,,,,,988,1
,,,,,,,,,997,1
,,,,,,,,,1032,1
,,,,,,,,,1036,1
,,,,,,,,,1042,1
,,,,,,,,,1044,1
,,,,,,,,,1054,1
,,,,,,,,,1066,2
,,,,,,,,,1072,1
,,,,,,,,,1076,1
,,,,,,,,,1086,1
,,,,,,,,,1088,1
,,,,,,,,,1110,1
,,,,,,,,,1122,1
,,,,,,,,,1156,1
,,,,,,1046,0,1260,40,1
,,,,,,,,,50,11
,,,,,,,,,83,7
,,,,,,,,,118,4
,,,,,,,,,137,2
,,,,,,,,,151,4
,,,,,,,,,261,10
,,,,,,,,,278,46
,,,,,,,,,326,51
,,,,,,,,,387,22
,,,,,,,,,414,64
,,,,,,1047,0,1260,0,1
,,,,,,,,,18,3
,,,,,,,,,36,2
,,,,,,,,,61,2
,,,,,,,,,87,1
,,,,,,,,,103,2
,,,,,,,,,117,4
,,,,,,,,,128,2
,,,,,,,,,174,2
,,,,,,,,,179,2
,,,,,,,,,247,2
,,,,,,,,,275,19
,,,,,,,,,298,12
,,,,,,,,,312,11
,,,,,,,,,324,10
,,,,,,,,,347,27
,,,,,,,,,377,6
,,,,,,,,,391,2
,,,,,,,,,413,5
,,,,,,,,,435,2
,,,,,,,,,447,3
,,,,,,,,,457,2
,,,,,,,,,463,12
,,,,,,,,,477,3
,,,,,,,,,482,2
,,,,,,,,,485,16
,,,,,,,,,504,5
,,,,,,,,,515,18
,,,,,,,,,536,20
,,,,,,,,,557,11
,,,,,,,,,592,2
,,,,,,,,,596,25
,,,,,,,,,622,12
,,,,,,,,,640,2
,,,,,,,,,655,2
,,,,,,,,,671,2
,,,,,,,,,682,2
,,,,,,,,,701,3
,,,,,,1048,0,1260,0,1
,,,,,,,,,13,1
,,,,,,,,,20,5
,,,,,,,,,27,2
,,,,,,,,,35,1
,,,,,,,,,41,3
,,,,,,,,,47,1
,,,,,,,,,61,2
,,,,,,,,,65,1
,,,,,,,,,70,3
,,,,,,,,,83,1
,,,,,,,,,86,2
,,,,,,,,,91,2
,,,,,,,,,123,7
,,,,,,,,,136,3
,,,,,,,,,155,6
,,,,,,,,,162,3
,,,,,,,,,187,3
,,,,,,,,,191,7
,,,,,,,,,201,6
,,,,,,,,,220,2
,,,,,,,,,233,2
,,,,,,,,,238,1
,,,,,,,,,250,2
,,,,,,,,,262,3
,,,,,,,,,266,2
,,,,,,,,,272,6
,,,,,,,,,280,3
,,,,,,,,,284,6
,,,,,,,,,293,1
,,,,,,,,,295,2
,,,,,,,,,324,4
,,,,,,,,,330,2
,,,,,,,,,348,2
,,,,,,,,,358,3
,,,,,,,,,377,3
,,,,,,,,,383,2
,,,,,,,,,398,2
,,,,,,,,,415,2
,,,,,,,,,428,2
,,,,,,,,,436,2
,,,,,,,,,452,2
,,,,,,,,,456,1
,,,,,,,,,460,2
,,,,,,,,,474,6
,,,,,,,,,482,5
,,,,,,,,,519,3
,,,,,,,,,551,1
,,,,,,,,,553,2
,,,,,,,,,592,4
,,,,,,,,,598,4
,,,,,,,,,609,2
,,,,,,,,,633,4
,,,,,,,,,640,2
,,,,,,,,,645,3
,,,,,,,,,651,7
,,,,,,,,,685,2
,,,,,,,,,699,4
,,,,,,,,,705,2
,,,,,,,,,741,2
,,,,,,,,,744,4
,,,,,,,,,750,10
,,,,,,,,,764,2
,,,,,,,,,767,1
,,,,,,,,,781,1
,,,,,,,,,784,2
,,,,,,,,,787,2
,,,,,,,,,790,3
,,,,,,,,,800,1
,,,,,,,,,803,3
,,,,,,,,,809,3
,,,,,,,,,813,3
,,,,,,,,,820,5
,,,,,,,,,834,3
,,,,,,,,,841,3
,,,,,,,,,847,2
,,,,,,,,,863,10
,,,,,,,,,884,10
,,,,,,,,,913,2
,,,,,,,,,930,2
,,,,,,,,,934,5
,,,,,,,,,941,3
,,,,,,,,,945,4
,,,,,,,,,950,3
,,,,,,,,,955,2
,,,,,,,,,959,2
,,,,,,1064,0,1260,426,3
,,,,,,,,,591,2
,,,,,,,,,599,2
,,,,,,,,,1035,2
,,,,,,1194,0,6,,
,,,,,,,266,63,,
,,,,,,,353,2,,
,,,,,,,459,0,,
,,,,,,1251,0,10,,
,,,,,,,340,0,,
,,,,,,,304,12,,
,,,,,,,361,0,,
,,,,,,1303,1,175,,
,,,,,,,256,31,,
,,,,,,1324,0,150,,
EZJZEaXhTQo,2226,☆ ASMRmy Physical Exam ☆ ASMR RP / Ear-to-Ear / Soft / Whisper / Crinkly Shirt / Personal Check up,Gentle Whispering ASMR,UC6gLlIAnzg7eJ8VuXDCZ_vg,,64,0,2226,222,9
,,,,,,,,,247,7
,,,,,,,,,255,3
,,,,,,,,,442,15
,,,,,,,,,601,14
,,,,,,,,,787,8
,,,,,,,,,800,2
,,,,,,,,,1442,15
,,,,,,,,,1465,5
,,,,,,1015,0,2226,212,1
,,,,,,,,,221,1
,,,,,,,,,226,5
,,,,,,,,,242,1
,,,,,,,,,254,1
,,,,,,,,,258,1
,,,,,,,,,439,2
,,,,,,,,,447,4
,,,,,,,,,537,2
,,,,,,,,,543,1
,,,,,,,,,553,2
,,,,,,,,,575,2
,,,,,,,,,578,2
,,,,,,,,,584,3
,,,,,,,,,588,2
,,,,,,,,,601,8
,,,,,,,,,611,2
,,,,,,,,,624,2
,,,,,,,,,643,1
,,,,,,,,,660,1
,,,,,,,,,776,8
,,,,,,,,,785,3
,,,,,,,,,792,2
,,,,,,,,,815,4
,,,,,,,,,825,3
,,,,,,,,,845,1
,,,,,,,,,873,2
,,,,,,,,,878,1
,,,,,,,,,880,4
,,,,,,,,,886,2
,,,,,,,,,889,2
,,,,,,,,,895,3
,,,,,,,,,929,3
,,,,,,,,,934,2
,,,,,,,,,940,1
,,,,,,,,,975,1
,,,,,,,,,980,1
,,,,,,,,,995,2
,,,,,,,,,1000,2
,,,,,,,,,1006,4
,,,,,,,,,1012,1
,,,,,,,,,1031,3
,,,,,,,,,1035,2
,,,,,,,,,1038,1
,,,,,,,,,1040,1
,,,,,,,,,1053,2
,,,,,,,,,1081,2
,,,,,,,,,1090,3
,,,,,,,,,1141,1
,,,,,,,,,1151,2
,,,,,,,,,1156,1
,,,,,,,,,1161,2
,,,,,,,,,1172,2
,,,,,,,,,1175,1
,,,,,,,,,1177,1
,,,,,,,,,1191,4
,,,,,,,,,1197,1
,,,,,,,,,1201,2
,,,,,,,,,1204,2
